,Data,vento,radiacao,temp_max,temp_min,umi_max,umi_min,umi_rel,press_atm,temp_media,Eto
181,2018-07-01,1.3805930262474968,0.0,27.0,15.7,83.0,31.0,61.875,919.825,20.410416666666666,2.569442252176962
182,2018-07-02,0.7479510751679442,0.0,27.6,14.0,89.0,28.0,61.125,920.0791666666664,20.122916666666672,2.765536063417343
183,2018-07-03,0.8320955711243379,0.0,28.1,13.5,90.0,25.0,59.375,920.1958333333336,20.445833333333333,2.83468781331012
184,2018-07-04,1.003501025850325,0.0,27.0,13.8,87.0,29.0,59.375,921.1708333333332,19.956250000000004,2.7295434418532047
185,2018-07-05,1.3618942493682984,0.0,25.8,16.1,74.0,34.0,56.33333333333334,922.7041666666668,19.941666666666666,2.416760517260965
186,2018-07-06,1.096994910246318,0.0,27.0,13.1,85.0,25.0,56.83333333333334,922.8083333333329,19.5875,2.744216154614911
187,2018-07-07,1.271516827785505,0.0,26.2,13.5,80.0,27.0,52.54166666666666,922.05,19.527083333333334,2.6359594765739436
188,2018-07-08,0.6700395048379499,0.0,27.4,12.6,85.0,31.0,57.04166666666666,921.2291666666664,19.61875,2.8818858288271576
189,2018-07-09,0.6669230420247502,0.0,28.6,13.9,87.0,24.0,54.45833333333334,921.0666666666666,20.722916666666674,2.884096227371129
190,2018-07-10,0.7541840007943434,0.0,27.9,14.2,80.0,28.0,52.04166666666666,920.5166666666668,20.683333333333326,2.786486730178528
191,2018-07-11,0.962987009278728,0.0,25.3,14.8,88.0,42.0,64.875,921.2999999999997,19.597916666666674,2.6554426839570744
192,2018-07-12,0.9224729927071309,0.0,26.1,12.7,86.0,35.0,64.95833333333333,923.2708333333336,18.595833333333328,2.8414069187170448
193,2018-07-13,1.446038745324692,0.0,25.7,15.3,83.0,39.0,66.54166666666667,923.1291666666666,19.279166666666665,2.6344966765690025
194,2018-07-14,0.9661034720919276,0.0,26.4,13.9,88.0,31.0,64.91666666666667,922.3708333333334,19.36875,2.8020537304197113
195,2018-07-15,1.2964485302911033,0.0,26.5,13.3,90.0,27.0,61.91666666666666,923.1666666666667,19.183333333333334,2.853762332840135
196,2018-07-16,0.9536376208391288,0.0,26.6,12.9,84.0,35.0,59.25,924.5125000000003,19.152083333333334,2.9217003282862364
197,2018-07-17,1.4678539850170902,0.0,26.4,13.1,89.0,36.0,65.25,924.7916666666664,19.185416666666672,2.9483040071230624
198,2018-07-18,1.9166246301178569,0.0,25.2,15.9,81.0,36.0,60.375,924.525,19.704166666666666,2.5717928302873547
199,2018-07-19,1.3026814559175026,0.0,26.4,14.6,81.0,36.0,60.70833333333334,923.0625,19.420833333333334,2.8151212977787416
200,2018-07-20,1.1343924640047152,0.0,26.7,13.3,84.0,28.0,55.70833333333334,922.3041666666664,19.847916666666674,2.919824919088918
201,2018-07-21,0.8913083645751334,0.0,28.2,14.0,83.0,28.0,55.91666666666666,921.9083333333334,20.775,3.0309265676090416
202,2018-07-22,1.975837423568652,0.0,25.4,16.4,79.0,37.0,59.33333333333334,922.9708333333334,19.939583333333328,2.60558849362804
203,2018-07-23,1.442922282511492,0.0,24.9,14.6,77.0,34.0,60.125,924.7416666666667,18.88125,2.691416458404947
204,2018-07-24,1.5270667784678855,0.0,25.8,12.6,85.0,35.0,60.29166666666666,924.95,18.914583333333333,3.017236073625331
205,2018-07-25,1.9914197376346512,0.0,25.0,14.5,71.0,29.0,53.875,925.6333333333333,18.79375,2.675310266301717
206,2018-07-26,1.6828899191278743,0.0,24.2,12.5,83.0,35.0,59.375,925.3625,18.352083333333333,2.8878929666227924
207,2018-07-27,1.5114844644018872,0.0,25.5,14.8,73.0,31.0,56.95833333333334,924.0666666666664,18.98958333333333,2.7659667096508045
208,2018-07-28,1.1437418524443146,0.0,26.8,12.9,83.0,28.0,54.95833333333334,922.7041666666664,19.410416666666674,3.116760059809422
209,2018-07-29,1.2933320674779034,0.0,27.2,14.9,75.0,24.0,55.33333333333334,921.3208333333333,19.929166666666667,2.9338045198802036
210,2018-07-30,0.7822321661131416,0.0,27.9,14.2,80.0,27.0,55.20833333333334,920.0041666666666,20.402083333333326,3.1473777429259333
211,2018-07-31,1.0627138193011203,0.0,29.7,15.1,81.0,28.0,52.91666666666666,919.2333333333332,21.51458333333333,3.316143311066284
212,2018-08-01,1.4865527618962888,0.0,26.3,15.4,84.0,45.0,64.41666666666667,919.3625,20.26875,3.0705126661746283
213,2018-08-02,1.7296368613258708,0.0,23.8,17.2,88.0,55.0,75.125,920.7875,19.26875,2.62465201339002
214,2018-08-03,1.9041587788650571,0.0,26.3,15.2,87.0,46.0,71.70833333333333,919.8541666666667,19.391666666666666,3.1598126557498483
215,2018-08-04,0.7635333892339429,0.0,22.1,16.2,92.0,68.0,85.625,919.2083333333335,18.12708333333333,2.5858445156028584
216,2018-08-05,0.5,0.0,26.1,14.9,93.0,48.0,76.54166666666667,918.9666666666667,19.55625,3.259410738663944
217,2018-08-06,1.1125772243123166,0.0,25.5,16.8,89.0,57.0,72.625,920.7208333333333,21.102083333333333,3.0181827118314954
218,2018-08-07,1.3868259518738966,0.0,25.9,16.2,93.0,55.0,78.125,922.1041666666665,20.022916666666664,3.179267730213613
219,2018-08-08,1.6797734563146745,0.0,28.4,17.1,87.0,33.0,65.79166666666667,922.975,21.80625,3.2785146873460596
220,2018-08-09,1.2403521996535072,0.0,25.4,17.9,80.0,51.0,68.375,921.2583333333333,20.90625,2.8585932262580567
221,2018-08-10,0.9224729927071309,0.0,27.7,16.6,87.0,42.0,67.54166666666667,918.8666666666667,21.362500000000004,3.348641466859672
222,2018-08-11,1.0751796705539196,0.0,27.6,13.2,74.0,12.0,41.5,919.4666666666667,20.7375,3.325308141799054
223,2018-08-12,0.7012041329699477,0.0,28.1,10.3,72.0,12.0,37.583333333333336,920.2875,19.233333333333334,3.6032368154564316
224,2018-08-13,0.9037742158279324,0.0,26.9,10.5,84.0,26.0,53.58333333333334,920.1208333333333,18.854166666666664,3.7490492790453294
225,2018-08-14,1.1281595383783158,0.0,28.2,11.8,84.0,19.0,51.5,920.0333333333333,19.89375,3.7556123755967614
226,2018-08-15,1.6174442000506797,0.0,29.9,16.7,70.0,14.0,49.25,920.2625000000003,21.76875,3.3757348955825233
227,2018-08-16,2.2719013908226304,0.0,24.2,17.2,69.0,48.0,60.66666666666666,923.4,19.94375,2.85247466227856
228,2018-08-17,1.6860063819410742,0.0,23.6,15.7,89.0,49.0,70.41666666666667,925.6749999999997,18.8125,3.07586617425843
229,2018-08-18,1.9509057210630545,0.0,23.6,15.0,87.0,47.0,71.58333333333333,924.9416666666666,17.997916666666672,3.1729053705762893
230,2018-08-19,1.673540530688275,0.0,25.8,15.2,80.0,34.0,63.375,924.4583333333335,19.229166666666668,3.376848023519152
231,2018-08-20,1.7701508778974675,0.0,26.9,15.4,78.0,26.0,53.66666666666666,924.9,20.327083333333334,3.458428731369192
232,2018-08-21,1.5177173900282868,0.0,26.0,13.6,73.0,28.0,50.54166666666666,924.7125,19.83541666666667,3.5355207551181014
233,2018-08-22,1.6080948116110798,0.0,26.4,15.3,64.0,26.0,47.79166666666666,923.6875,20.210416666666667,3.356721727339848
234,2018-08-23,1.7763838035238677,0.0,26.8,16.3,78.0,34.0,54.20833333333334,921.6625,20.927083333333336,3.4855886837806116
235,2018-08-24,1.9477892582498544,0.0,27.5,17.5,67.0,37.0,53.41666666666666,921.4041666666667,21.735416666666666,3.4162780474073244
236,2018-08-25,1.5083680015886876,0.0,27.5,16.8,75.0,32.0,56.45833333333334,921.6625,21.36875,3.547034466656809
237,2018-08-26,1.2995649931043027,0.0,28.9,17.6,79.0,33.0,58.54166666666666,922.5166666666668,22.53958333333333,3.72281379965764
238,2018-08-27,2.27190139082263,0.0,24.3,17.0,79.0,50.0,66.70833333333333,923.6625000000003,19.977083333333333,3.1956922285429212
239,2018-08-28,1.8823435391726595,0.0,22.3,13.5,87.0,51.0,68.29166666666667,925.5291666666667,18.402083333333326,3.437276048574364
240,2018-08-29,2.4495397711750178,0.0,25.0,16.4,80.0,42.0,64.75,925.3291666666664,19.522916666666664,3.416241209750541
241,2018-08-30,2.0568654567118463,0.0,26.7,16.0,83.0,35.0,64.04166666666667,923.1750000000003,19.747916666666672,3.741397099753645
242,2018-08-31,1.6454923653694769,0.0,27.7,16.0,75.0,28.0,54.54166666666666,920.8,20.74375,3.810579340566335
243,2018-09-01,1.4678539850170904,0.0,30.4,15.9,67.0,26.0,46.54166666666666,919.8833333333333,22.37708333333333,4.136711753007067
244,2018-09-02,1.7919661175898662,0.0,28.4,17.7,61.0,37.0,50.04166666666666,919.3875000000003,22.635416666666664,3.725999148186291
245,2018-09-03,1.446038745324692,0.0,31.3,18.2,69.0,25.0,47.54166666666666,917.15,23.631250000000005,4.086295077359269
246,2018-09-04,1.8137813572822648,0.0,26.5,16.2,90.0,25.0,50.66666666666666,914.9749999999997,21.897916666666664,3.8031136394629095
247,2018-09-05,1.4616210593906909,0.0,27.2,12.9,65.0,15.0,41.91666666666666,918.8125,19.75208333333333,4.039947068060115
248,2018-09-06,2.069331307964646,0.0,28.5,14.4,66.0,24.0,48.20833333333334,921.9833333333336,20.335416666666667,4.174132046116875
249,2018-09-07,1.975837423568652,0.0,29.4,15.7,76.0,19.0,51.54166666666666,922.5375,21.645833333333336,4.232560766760667
250,2018-09-08,1.692239307567473,0.0,27.2,14.0,76.0,18.0,49.33333333333334,921.7833333333333,20.377083333333328,4.141140360639954
251,2018-09-09,1.9758374235686529,0.0,28.8,15.1,67.0,17.0,45.375,921.2666666666668,20.810416666666672,4.173240164937922
252,2018-09-10,1.779500266337067,0.0,29.1,16.5,59.0,25.0,45.33333333333334,920.375,21.554166666666664,4.083605211244301
253,2018-09-11,1.6828899191278743,0.0,30.7,17.4,63.0,20.0,46.29166666666666,918.9041666666667,22.57708333333333,4.224661189030986
254,2018-09-12,2.5741982837030077,0.0,27.3,17.2,75.0,40.0,58.875,920.1124999999997,21.389583333333334,4.012749077748015
255,2018-09-13,2.7269049615497964,0.0,26.9,16.6,78.0,39.0,62.04166666666666,920.3249999999997,20.479166666666668,4.071272413587488
256,2018-09-14,2.01011851451385,0.0,29.1,15.9,79.0,33.0,59.79166666666666,918.0,20.731250000000006,4.531056112359486
257,2018-09-15,0.5671962320023576,0.0,21.9,16.2,92.0,56.0,84.66666666666667,917.3375,18.579166666666666,3.338808678634194
258,2018-09-16,0.5,0.0,26.6,16.6,93.0,51.0,80.125,917.1833333333334,20.393750000000004,4.25948541469317
259,2018-09-17,1.06894674492752,0.0,23.1,18.5,91.0,65.0,78.41666666666667,918.0458333333332,20.845833333333328,3.1609135038277127
260,2018-09-18,0.5,0.0,25.3,17.5,91.0,57.0,76.91666666666667,918.1416666666668,20.664583333333336,3.900231570757643
261,2018-09-19,0.7479510751679441,0.0,29.7,18.6,90.0,40.0,69.125,918.8583333333336,22.643750000000004,4.535725294168793
262,2018-09-20,0.7573004636075434,0.0,25.7,18.6,87.0,55.0,70.45833333333333,920.1,21.83958333333333,3.789753770388108
263,2018-09-21,1.2091875715215101,0.0,28.4,18.7,90.0,43.0,75.33333333333333,919.1958333333333,21.77916666666667,4.329253578768286
264,2018-09-22,0.9349388439599302,0.0,31.3,17.6,91.0,32.0,63.58333333333334,917.6375,23.72708333333333,5.0184918931250415
265,2018-09-23,1.8324801341614632,0.0,31.0,19.5,78.0,33.0,56.16666666666666,918.0375000000003,24.391666666666676,4.601651614999013
266,2018-09-24,1.7109380844466722,0.0,31.9,20.5,68.0,27.0,50.5,918.1875000000003,25.37083333333333,4.497999299315778
267,2018-09-25,2.231387374251033,0.0,30.8,20.9,57.0,31.0,44.08333333333334,917.9541666666664,25.09791666666667,4.19768040864452
268,2018-09-26,1.9727209607554523,0.0,29.1,18.8,70.0,35.0,49.70833333333334,918.2833333333334,23.61666666666667,4.378550720649354
269,2018-09-27,1.7857331919634665,0.0,31.3,18.6,70.0,33.0,49.5,917.3624999999997,24.53125,4.825148785196765
270,2018-09-28,1.5831631091054823,0.0,31.9,21.9,61.0,30.0,48.54166666666666,917.3541666666667,25.87083333333333,4.34036068900388
271,2018-09-29,2.3778611264714224,0.0,30.3,20.7,81.0,43.0,63.91666666666666,918.0499999999997,24.03125000000001,4.505578580228283
272,2018-09-30,2.1971062833058355,0.0,26.2,20.4,82.0,57.0,69.125,918.1,22.968750000000004,3.691909488069139
273,2018-10-01,1.7171710100730715,0.0,30.2,18.2,91.0,38.0,63.625,918.3624999999997,23.45208333333333,5.001501353156595
274,2018-10-02,1.3681271749946975,0.0,30.7,18.1,91.0,34.0,69.29166666666667,918.6583333333333,22.700000000000006,5.111730215461936
275,2018-10-03,1.1499747780707141,0.0,32.6,18.5,86.0,27.0,56.29166666666666,917.5916666666667,25.104166666666664,5.340539882257029
276,2018-10-04,1.3369625468627004,0.0,33.9,20.8,71.0,27.0,50.83333333333334,917.5499999999997,26.40416666666667,5.110735036066025
277,2018-10-05,2.0755642335910447,0.0,30.8,20.8,81.0,41.0,62.04166666666666,918.1958333333333,25.058333333333334,4.713689873780951
278,2018-10-06,2.3435800355262244,0.0,26.8,20.4,79.0,51.0,68.95833333333333,918.9749999999997,22.77708333333333,3.9139912271712265
279,2018-10-07,2.01011851451385,0.0,25.0,19.1,85.0,56.0,70.91666666666667,920.3833333333333,20.729166666666664,3.8143051230317884
280,2018-10-08,1.9976526632610505,0.0,30.3,18.8,79.0,36.0,61.25,919.2958333333332,23.43125,4.970705541129863
281,2018-10-09,1.7763838035238677,0.0,31.1,19.6,64.0,34.0,52.79166666666666,917.925,23.99166666666666,4.871788525407688
282,2018-10-10,1.4242235056322932,0.0,32.0,22.0,66.0,26.0,49.95833333333334,916.9625,25.735416666666676,4.609400091758549
283,2018-10-11,1.9976526632610512,0.0,32.3,23.3,56.0,32.0,48.29166666666666,917.8958333333335,26.47083333333334,4.419944236098161
284,2018-10-12,2.4557726968014166,0.0,28.5,22.0,69.0,47.0,59.45833333333334,919.6791666666667,24.54583333333333,4.006151174944484
285,2018-10-13,1.4429222825114925,0.0,33.8,20.0,70.0,28.0,50.375,918.3000000000003,25.929166666666664,5.423366478344151
286,2018-10-14,1.1001113730595178,0.0,34.8,20.2,88.0,27.0,54.58333333333334,916.3,26.95625,5.811386499365058
287,2018-10-15,1.3431954724890998,0.0,29.5,20.9,88.0,51.0,72.29166666666667,915.6041666666667,24.27083333333333,4.686979336037962
288,2018-10-16,1.7670344150842685,0.0,29.7,19.2,89.0,47.0,71.29166666666667,916.1875,23.629166666666666,5.083290859881898
289,2018-10-17,1.6828899191278746,0.0,29.0,21.7,77.0,48.0,67.91666666666667,917.9000000000003,24.222916666666666,4.3290680796578345
290,2018-10-18,1.2621674393459057,0.0,28.5,17.8,92.0,52.0,76.83333333333333,917.3166666666666,22.53333333333333,5.164237967852498
291,2018-10-19,0.9567540836523284,0.0,28.3,18.9,92.0,49.0,81.83333333333333,914.7208333333333,21.87708333333333,4.892686492086809
292,2018-10-20,2.0786806964042452,0.0,26.9,18.9,92.0,43.0,66.0,915.7624999999997,21.831250000000004,4.527708569593605
293,2018-10-21,2.243853225503832,0.0,24.7,15.9,75.0,48.0,62.375,917.8958333333333,19.83333333333333,4.5959814550477525
294,2018-10-22,1.7981990432162651,0.0,27.7,15.2,82.0,37.0,62.70833333333334,919.3541666666665,20.5375,5.359429994213769
295,2018-10-23,1.7078216216334725,0.0,30.0,16.9,80.0,30.0,58.95833333333334,918.8541666666665,22.43541666666666,5.4823121078807135
296,2018-10-24,1.47720337345669,0.0,30.8,20.0,89.0,30.0,56.75,918.3416666666667,23.8625,5.191570112521812
297,2018-10-25,1.1749064805763123,0.0,26.8,18.3,92.0,60.0,81.75,918.0874999999997,21.264583333333334,4.79430329213518
298,2018-10-26,0.8539108108167361,0.0,28.9,19.2,92.0,49.0,77.33333333333333,915.4875000000003,22.98958333333333,5.082979220320615
299,2018-10-27,1.1967217202687104,0.0,29.7,19.1,92.0,48.0,81.91666666666667,913.5249999999997,22.09583333333333,5.308677711317836
300,2018-10-28,1.0408985796087222,0.0,28.3,19.2,92.0,43.0,71.375,914.225,23.10208333333333,4.923211653983229
301,2018-10-29,2.1534758039210398,0.0,24.4,18.8,89.0,60.0,74.875,917.0541666666667,20.870833333333326,4.031957185811668
302,2018-10-30,1.9446727954366545,0.0,29.6,17.6,85.0,46.0,71.625,919.2958333333332,21.97708333333333,5.555344653401955
303,2018-10-31,1.5395326297206848,0.0,28.9,18.6,83.0,46.0,67.54166666666667,919.6041666666664,22.991666666666664,5.196099708866122
304,2018-11-01,1.6704240678750752,0.0,31.8,19.0,90.0,37.0,67.83333333333333,917.4874999999997,23.81875,5.794433489880447
305,2018-11-02,1.2808662162251043,0.0,30.5,17.5,90.0,40.0,66.45833333333333,916.4958333333329,23.422916666666666,5.81186846539487
306,2018-11-03,1.6828899191278741,0.0,30.9,21.3,79.0,33.0,59.20833333333334,916.0916666666667,25.052083333333336,5.034008301905907
307,2018-11-04,0.9941516374107257,0.0,28.9,20.0,85.0,50.0,68.25,915.2458333333334,23.137500000000006,4.9815950093477745
308,2018-11-05,1.9509057210630545,0.0,23.9,19.3,89.0,65.0,78.66666666666667,917.0666666666667,21.045833333333327,3.7950731428564177
309,2018-11-06,2.5243348786918123,0.0,25.1,18.2,84.0,49.0,70.58333333333333,918.3166666666667,21.002083333333328,4.409306713733776
310,2018-11-07,2.2469696883170323,0.0,27.3,19.2,80.0,48.0,64.0,918.4625,22.535416666666666,4.738991316538661
311,2018-11-08,1.919741092931056,0.0,23.4,16.5,91.0,62.0,82.41666666666667,919.3125,19.522916666666667,4.468492186666755
312,2018-11-09,1.9072752416782572,0.0,17.8,15.1,91.0,84.0,88.54166666666669,920.2375,16.693749999999998,3.0900362719199648
313,2018-11-10,1.804431968842665,0.0,23.3,17.0,89.0,65.0,80.54166666666667,917.45,19.277083333333334,4.326159572824159
314,2018-11-11,1.7795002663370671,0.0,26.8,16.7,87.0,51.0,72.625,916.6166666666667,21.047916666666666,5.2621535903844086
315,2018-11-12,1.6641911422486757,0.0,29.6,18.6,85.0,42.0,67.33333333333333,917.1916666666667,23.11666666666667,5.48230119501793
316,2018-11-13,1.9322069441838552,0.0,30.2,19.8,82.0,42.0,63.20833333333334,918.1374999999997,24.20208333333333,5.36820893347637
317,2018-11-14,1.6330265141166778,0.0,31.2,20.5,80.0,38.0,61.83333333333334,916.9208333333336,24.85,5.430253007625954
318,2018-11-15,1.1904887946423113,0.0,30.2,18.5,93.0,45.0,71.125,915.6583333333334,23.92708333333333,5.75735384416366
319,2018-11-16,1.1468583152575145,0.0,28.2,19.3,93.0,55.0,81.91666666666667,917.8708333333336,22.00833333333333,5.141254382275868
320,2018-11-17,2.0381666798326483,0.0,28.1,19.7,87.0,43.0,66.33333333333333,919.6166666666664,23.1125,4.925039268957978
321,2018-11-18,1.9228575557442564,0.0,29.2,20.0,79.0,46.0,64.79166666666667,919.2541666666666,23.37291666666667,5.120125606584816
322,2018-11-19,0.6357584138927523,0.0,25.5,19.2,91.0,65.0,77.95833333333333,917.9791666666667,22.097916666666666,4.443022942457201
323,2018-11-20,1.125043075565116,0.0,23.5,18.5,91.0,72.0,86.0,918.8208333333333,20.545833333333327,4.0333317363414185
324,2018-11-21,1.8355965969746637,0.0,20.5,16.7,92.0,80.0,89.16666666666669,920.3416666666667,18.185416666666672,3.5988775949021905
325,2018-11-22,2.0412831426458475,0.0,25.1,16.4,90.0,57.0,76.45833333333333,920.1916666666667,20.191666666666666,5.030091249689926
326,2018-11-23,1.9228575557442569,0.0,26.3,18.8,86.0,55.0,75.20833333333333,918.625,21.247916666666672,4.74665331594109
327,2018-11-24,1.3369625468627004,0.0,24.5,18.4,91.0,58.0,74.41666666666667,917.9291666666667,21.39583333333333,4.362677529359967
328,2018-11-25,1.1686735549499128,0.0,25.3,17.9,92.0,60.0,83.79166666666667,918.3458333333333,19.747916666666672,4.75330468826078
329,2018-11-26,1.3431954724890995,0.0,27.5,17.2,91.0,38.0,64.25,918.9416666666666,21.897916666666664,5.381521004634461
330,2018-11-27,2.3498129611526246,0.0,27.6,17.4,80.0,33.0,60.29166666666666,919.7249999999997,21.97291666666667,5.2630167373898535
331,2018-11-28,1.9509057210630545,0.0,28.1,18.1,81.0,34.0,57.5,919.1041666666665,22.70208333333333,5.25393949906586
332,2018-11-29,1.6299100513034783,0.0,29.4,18.3,74.0,31.0,54.16666666666666,917.6583333333333,23.41041666666667,5.447048266153784
333,2018-11-30,1.2715168277855051,0.0,30.6,18.7,80.0,35.0,56.29166666666666,914.5666666666666,24.743749999999995,5.73219270345502
334,2018-12-01,0.7791157032999418,0.0,25.3,19.0,92.0,56.0,83.625,913.5708333333333,21.15625,4.462187578754086
335,2018-12-02,0.7697663148603424,0.0,27.4,19.1,92.0,59.0,86.75,913.0791666666664,21.316666666666674,5.071694808689
336,2018-12-03,1.1717900177631129,0.0,23.6,18.4,92.0,73.0,86.125,912.9208333333336,20.60625,4.15477367372187
337,2018-12-04,1.6953557703806732,0.0,28.1,18.2,87.0,48.0,72.25,912.8458333333333,22.3,5.389241540060169
338,2018-12-05,1.234119274027108,0.0,30.5,19.0,85.0,37.0,65.83333333333333,914.0166666666664,24.02708333333333,5.728091946588485
339,2018-12-06,1.3089143815439022,0.0,31.9,17.9,90.0,37.0,67.04166666666667,916.3041666666664,24.76875,6.322233592673139
340,2018-12-07,0.8071638686187398,0.0,28.5,17.0,93.0,61.0,81.16666666666667,917.4416666666666,22.54375,5.884567847389341
341,2018-12-08,2.0443996054590468,0.0,26.7,18.3,92.0,45.0,68.875,917.6125,22.18541666666667,5.021651388249079
342,2018-12-09,2.6832744821650003,0.0,23.2,15.8,80.0,52.0,68.25,922.325,19.170833333333334,4.670452178038216
343,2018-12-10,1.816897820095464,0.0,27.4,15.9,83.0,42.0,66.66666666666667,924.6541666666667,20.741666666666667,5.6570224110157765
344,2018-12-11,1.6984722331938729,0.0,28.4,17.8,83.0,43.0,66.29166666666667,923.7083333333333,22.34583333333334,5.513742624593508
345,2018-12-12,1.8044319688426649,0.0,30.3,19.5,81.0,37.0,61.20833333333334,921.7583333333336,24.325,5.5656492906914465
346,2018-12-13,0.8726095876959349,0.0,31.2,18.8,86.0,32.0,62.79166666666666,920.2625,23.964583333333334,5.925842136572906
347,2018-12-14,1.0502479680483214,0.0,31.5,19.9,80.0,25.0,54.83333333333334,920.0458333333332,25.079166666666666,5.666062983659652
348,2018-12-15,1.6080948116110798,0.0,32.0,21.4,66.0,29.0,49.0,921.475,26.39791666666667,5.392651399864741
349,2018-12-16,1.832480134161464,0.0,30.8,21.4,73.0,33.0,54.625,921.6166666666667,25.85208333333333,5.195192241707746
350,2018-12-17,1.9322069441838552,0.0,30.5,20.6,68.0,33.0,51.33333333333334,920.7458333333334,25.135416666666664,5.25663915495391
351,2018-12-18,1.271516827785505,0.0,32.6,20.4,69.0,35.0,52.875,919.9500000000003,26.083333333333336,5.821082498718959
352,2018-12-19,1.1624406293235134,0.0,33.1,21.5,82.0,34.0,56.83333333333334,918.3333333333336,27.168750000000006,5.8375888081050515
353,2018-12-20,1.5987454231714804,0.0,33.5,20.4,88.0,30.0,57.625,917.125,26.45833333333333,6.175157100344745
354,2018-12-21,1.1281595383783158,0.0,32.0,21.0,87.0,40.0,61.5,916.4291666666667,26.072916666666664,5.7604108920861545
355,2018-12-22,1.3026814559175026,0.0,33.1,19.0,91.0,36.0,69.04166666666667,916.3875,23.7375,6.43636951272019
356,2018-12-23,0.8289791083111381,0.0,32.6,17.9,92.0,34.0,69.41666666666667,916.3458333333333,23.93541666666667,6.512403280274687
357,2018-12-24,1.015966877103124,0.0,31.4,18.5,91.0,41.0,68.375,916.1541666666666,24.51458333333333,6.16680921489194
358,2018-12-25,1.2777497534119049,0.0,30.8,18.5,92.0,40.0,76.625,916.75,22.6,6.019614407684938
359,2018-12-26,0.8757260505091348,0.0,27.9,18.6,92.0,53.0,81.33333333333333,916.5916666666664,22.15833333333333,5.340966344802177
360,2018-12-27,0.8227461826847384,0.0,24.8,18.8,92.0,68.0,86.20833333333331,915.95,20.652083333333334,4.443810461035826
361,2018-12-28,0.8881919017619336,0.0,25.4,18.5,92.0,67.0,84.5,916.1,20.697916666666668,4.715538574848521
362,2018-12-29,0.5422645294967595,0.0,27.5,17.7,92.0,61.0,87.33333333333331,915.4458333333336,20.866666666666667,5.487328192416304
